"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
256,"2018-03-01 08:01:34","2018-03-01 08:05:50",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31713,"$25 Off Annual Membership","Subscriber",1994,1
250,"2018-03-01 08:02:36","2018-03-01 08:06:47",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29617,"Join Citi Bike for $14.95/month","Subscriber",1973,1
667,"2018-03-01 08:03:28","2018-03-01 08:14:35",3199,"Newport Pkwy",40.7287448,-74.0321082,3184,"Paulus Hook",40.7141454,-74.0335519,31843,"Annual Membership","Subscriber",1986,1
1474,"2018-03-01 08:03:51","2018-03-01 08:28:26",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,31690,"Annual Membership","Subscriber",1977,1
305,"2018-03-01 08:05:06","2018-03-01 08:10:12",3207,"Oakland Ave",40.7376037,-74.0524783,3640,"Journal Square",40.73367,-74.0625,26210,"Annual Membership","Subscriber",1985,1
132,"2018-03-01 08:05:57","2018-03-01 08:08:10",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,31811,"Annual Membership","Subscriber",1991,1
233,"2018-03-01 08:06:04","2018-03-01 08:09:57",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31817,"Annual Membership","Subscriber",1982,2
335,"2018-03-01 08:06:19","2018-03-01 08:11:54",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29591,"Annual Membership","Subscriber",1978,2
348,"2018-03-01 08:06:32","2018-03-01 08:12:20",3212,"Christ Hospital",40.734785818,-74.050443636,3206,"Hilltop",40.7311689,-74.0575736,26229,"Annual Membership","Subscriber",1985,1
199,"2018-03-01 08:06:49","2018-03-01 08:10:08",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29593,"Annual Membership","Subscriber",1989,2
703,"2018-03-01 08:07:04","2018-03-01 08:18:47",3210,"Pershing Field",40.742677141,-74.051788633,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29211,"Annual Membership","Subscriber",1954,1
188,"2018-03-01 08:07:18","2018-03-01 08:10:27",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31759,"Annual Membership","Subscriber",1970,1
176,"2018-03-01 08:07:34","2018-03-01 08:10:30",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29440,"Annual Membership","Subscriber",1977,1
215,"2018-03-01 08:07:50","2018-03-01 08:11:26",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29240,"Annual Membership","Subscriber",1970,1
353,"2018-03-01 08:08:23","2018-03-01 08:14:16",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,31926,"Annual Membership","Subscriber",1968,1
212,"2018-03-01 08:08:59","2018-03-01 08:12:31",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31907,"Annual Membership","Subscriber",1968,1
225,"2018-03-01 08:09:10","2018-03-01 08:12:55",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26173,"$25 Off Annual Membership","Subscriber",1981,1
495,"2018-03-01 08:09:33","2018-03-01 08:17:49",3203,"Hamilton Park",40.727595966,-74.044247311,3183,"Exchange Place",40.7162469,-74.0334588,31954,"Annual Membership","Subscriber",1956,1
294,"2018-03-01 08:11:24","2018-03-01 08:16:18",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29446,"Annual Membership","Subscriber",1978,2
218,"2018-03-01 08:12:10","2018-03-01 08:15:48",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,31828,"Join Citi Bike for $14.95/month","Subscriber",1974,1
432,"2018-03-01 08:13:14","2018-03-01 08:20:27",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3640,"Journal Square",40.73367,-74.0625,33463,"Annual Membership","Subscriber",1990,1
178,"2018-03-01 08:14:17","2018-03-01 08:17:15",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26290,"Annual Membership","Subscriber",1986,1
188,"2018-03-01 08:14:26","2018-03-01 08:17:35",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26199,"Annual Membership","Subscriber",1982,1
681,"2018-03-01 08:14:29","2018-03-01 08:25:50",3192,"Liberty Light Rail",40.7112423,-74.0557013,3183,"Exchange Place",40.7162469,-74.0334588,29231,"Annual Membership","Subscriber",1985,1
220,"2018-03-01 08:15:08","2018-03-01 08:18:48",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3183,"Exchange Place",40.7162469,-74.0334588,31751,"Join Citi Bike for $14.95/month","Subscriber",1976,1
397,"2018-03-01 08:15:20","2018-03-01 08:21:57",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31914,"Annual Membership","Subscriber",1958,1
372,"2018-03-01 08:15:20","2018-03-01 08:21:33",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,29644,"Annual Membership","Subscriber",1979,1
276,"2018-03-01 08:15:37","2018-03-01 08:20:14",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26288,"Annual Membership","Subscriber",1972,2
239,"2018-03-01 08:15:41","2018-03-01 08:19:41",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31708,"Join Citi Bike for $14.95/month","Subscriber",1987,1
1304,"2018-03-01 08:16:06","2018-03-01 08:37:50",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26272,"Annual Membership","Subscriber",1982,1
432,"2018-03-01 08:16:06","2018-03-01 08:23:19",3213,"Van Vorst Park",40.71848892,-74.047726625,3183,"Exchange Place",40.7162469,-74.0334588,26234,"Annual Membership","Subscriber",1986,1
393,"2018-03-01 08:17:15","2018-03-01 08:23:49",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,26299,"Annual Membership from Citi Bike App","Subscriber",1992,1
629,"2018-03-01 08:17:55","2018-03-01 08:28:24",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31808,"Annual Membership","Subscriber",1977,1
191,"2018-03-01 08:18:43","2018-03-01 08:21:54",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29628,"Join Citi Bike for $14.95/month","Subscriber",1985,1
166,"2018-03-01 08:19:31","2018-03-01 08:22:17",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31829,"Annual Membership","Subscriber",1984,1
180,"2018-03-01 08:19:47","2018-03-01 08:22:48",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26289,"Annual Membership","Subscriber",1981,1
204,"2018-03-01 08:19:58","2018-03-01 08:23:23",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,31878,"Annual Membership","Subscriber",1985,1
404,"2018-03-01 08:19:59","2018-03-01 08:26:43",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3640,"Journal Square",40.73367,-74.0625,31836,"Annual Membership","Subscriber",1972,1
255,"2018-03-01 08:20:38","2018-03-01 08:24:53",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29237,"$25 Off Annual Membership","Subscriber",1987,2
212,"2018-03-01 08:22:50","2018-03-01 08:26:23",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26244,"Annual Membership from Citi Bike App","Subscriber",1977,1
204,"2018-03-01 08:22:52","2018-03-01 08:26:17",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31773,"Annual Membership","Subscriber",1977,2
1106,"2018-03-01 08:23:28","2018-03-01 08:41:54",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,29597,"Join Citi Bike for $14.95/month","Subscriber",1987,1
341,"2018-03-01 08:23:34","2018-03-01 08:29:16",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31912,"Annual Membership from Citi Bike App","Subscriber",1981,2
257,"2018-03-01 08:23:36","2018-03-01 08:27:53",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31695,"Annual Membership from Citi Bike App","Subscriber",1978,1
214,"2018-03-01 08:23:44","2018-03-01 08:27:18",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31847,"Annual Membership","Subscriber",1973,1
170,"2018-03-01 08:24:36","2018-03-01 08:27:27",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,31704,"Annual Membership from Citi Bike App","Subscriber",1967,1
288,"2018-03-01 08:24:37","2018-03-01 08:29:26",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29579,"Annual Membership","Subscriber",1971,1
166,"2018-03-01 08:24:41","2018-03-01 08:27:28",3184,"Paulus Hook",40.7141454,-74.0335519,3639,"Harborside",40.7192517,-74.034234,31925,"Annual Membership","Subscriber",1977,1
393,"2018-03-01 08:24:53","2018-03-01 08:31:27",3203,"Hamilton Park",40.727595966,-74.044247311,3639,"Harborside",40.7192517,-74.034234,29517,"$25 Off Annual Membership","Subscriber",1983,1
256,"2018-03-01 08:24:59","2018-03-01 08:29:16",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3638,"Washington St",40.7242941,-74.0354826,29249,"Annual Membership","Subscriber",NULL,0
205,"2018-03-01 08:25:02","2018-03-01 08:28:28",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26156,"Annual Membership","Subscriber",1960,1
492,"2018-03-01 08:25:25","2018-03-01 08:33:37",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3638,"Washington St",40.7242941,-74.0354826,31845,"Annual Membership","Subscriber",1959,1
208,"2018-03-01 08:25:27","2018-03-01 08:28:56",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3183,"Exchange Place",40.7162469,-74.0334588,29669,"Annual Membership","Subscriber",1976,1
336,"2018-03-01 08:25:52","2018-03-01 08:31:29",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29452,"Annual Membership - Save 15%","Subscriber",1985,1
350,"2018-03-01 08:25:55","2018-03-01 08:31:46",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3183,"Exchange Place",40.7162469,-74.0334588,26199,"Join Citi Bike for $14.95/month","Subscriber",1980,1
76,"2018-03-01 08:26:18","2018-03-01 08:27:35",3183,"Exchange Place",40.7162469,-74.0334588,3184,"Paulus Hook",40.7141454,-74.0335519,29681,"Annual Membership","Subscriber",1975,1
371,"2018-03-01 08:26:29","2018-03-01 08:32:41",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26202,"Annual Membership","Subscriber",1983,1
260,"2018-03-01 08:26:32","2018-03-01 08:30:52",3187,"Warren St",40.7211236,-74.03805095,3183,"Exchange Place",40.7162469,-74.0334588,29208,"Annual Membership","Subscriber",1971,1
251,"2018-03-01 08:26:57","2018-03-01 08:31:09",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,29492,"Annual Membership","Subscriber",1980,1
395,"2018-03-01 08:27:23","2018-03-01 08:33:59",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26318,"Annual Membership","Subscriber",1981,1
203,"2018-03-01 08:27:28","2018-03-01 08:30:51",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3183,"Exchange Place",40.7162469,-74.0334588,31940,"Annual Membership","Subscriber",1981,1
340,"2018-03-01 08:28:03","2018-03-01 08:33:44",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29434,"Annual Membership","Subscriber",1989,1
232,"2018-03-01 08:28:11","2018-03-01 08:32:04",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31929,"Annual Membership","Subscriber",1959,1
522,"2018-03-01 08:28:29","2018-03-01 08:37:11",3481,"York St",40.71649,-74.04105,3209,"Brunswick St",40.7241765,-74.0506564,31744,"Annual Membership","Subscriber",1985,1
326,"2018-03-01 08:29:31","2018-03-01 08:34:58",3207,"Oakland Ave",40.7376037,-74.0524783,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26155,"Annual Membership","Subscriber",1980,1
175,"2018-03-01 08:29:32","2018-03-01 08:32:28",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,29623,"Annual Membership from Citi Bike App","Subscriber",1990,2
183,"2018-03-01 08:29:48","2018-03-01 08:32:52",3481,"York St",40.71649,-74.04105,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29604,"Join Citi Bike for $14.95/month","Subscriber",1974,2
279,"2018-03-01 08:30:17","2018-03-01 08:34:57",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31716,"Annual Membership","Subscriber",1989,1
318,"2018-03-01 08:30:31","2018-03-01 08:35:49",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31709,"Annual Membership","Subscriber",1963,1
197,"2018-03-01 08:30:45","2018-03-01 08:34:03",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29642,"Annual Membership","Subscriber",1972,1
575,"2018-03-01 08:31:00","2018-03-01 08:40:36",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,31933,"$25 Off Annual Membership","Subscriber",1978,1
229,"2018-03-01 08:31:04","2018-03-01 08:34:53",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,29491,"Annual Membership","Subscriber",1992,1
134,"2018-03-01 08:31:41","2018-03-01 08:33:56",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29518,"Annual Membership","Subscriber",1981,1
256,"2018-03-01 08:32:18","2018-03-01 08:36:35",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3183,"Exchange Place",40.7162469,-74.0334588,31695,"Annual Membership","Subscriber",1970,1
437,"2018-03-01 08:32:20","2018-03-01 08:39:38",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26275,"Annual Membership","Subscriber",1993,1
1052,"2018-03-01 08:32:31","2018-03-01 08:50:03",3210,"Pershing Field",40.742677141,-74.051788633,3183,"Exchange Place",40.7162469,-74.0334588,29201,"$25 Off Annual Membership","Subscriber",1987,1
659,"2018-03-01 08:33:03","2018-03-01 08:44:02",3207,"Oakland Ave",40.7376037,-74.0524783,3202,"Newport PATH",40.7272235,-74.0337589,29523,"Annual Membership from Citi Bike App","Subscriber",1993,1
319,"2018-03-01 08:33:29","2018-03-01 08:38:48",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,29263,"Annual Membership","Subscriber",1986,1
496,"2018-03-01 08:33:38","2018-03-01 08:41:55",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,29674,"Annual Membership","Subscriber",1990,1
422,"2018-03-01 08:33:56","2018-03-01 08:40:59",3211,"Newark Ave",40.72152515,-74.046304543,3639,"Harborside",40.7192517,-74.034234,31779,"Annual Membership from Citi Bike App","Subscriber",1990,1
243,"2018-03-01 08:34:49","2018-03-01 08:38:53",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3214,"Essex Light Rail",40.7127742,-74.0364857,26262,"Annual Membership from Citi Bike App","Subscriber",1981,1
165,"2018-03-01 08:35:21","2018-03-01 08:38:07",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31870,"Annual Membership","Subscriber",1956,2
1039,"2018-03-01 08:36:10","2018-03-01 08:53:29",3207,"Oakland Ave",40.7376037,-74.0524783,3183,"Exchange Place",40.7162469,-74.0334588,26197,"Annual Membership","Subscriber",1982,2
275,"2018-03-01 08:36:59","2018-03-01 08:41:34",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,29588,"Annual Membership","Subscriber",1959,2
380,"2018-03-01 08:37:15","2018-03-01 08:43:36",3184,"Paulus Hook",40.7141454,-74.0335519,3638,"Washington St",40.7242941,-74.0354826,31799,"Annual Membership","Subscriber",1958,1
709,"2018-03-01 08:37:17","2018-03-01 08:49:06",3210,"Pershing Field",40.742677141,-74.051788633,3202,"Newport PATH",40.7272235,-74.0337589,31760,"Annual Membership from Citi Bike App","Subscriber",1977,1
106,"2018-03-01 08:37:18","2018-03-01 08:39:04",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3211,"Newark Ave",40.72152515,-74.046304543,26217,"Annual Membership","Subscriber",1971,1
367,"2018-03-01 08:37:20","2018-03-01 08:43:27",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29572,"Annual Membership","Subscriber",1981,2
461,"2018-03-01 08:37:50","2018-03-01 08:45:31",3199,"Newport Pkwy",40.7287448,-74.0321082,3183,"Exchange Place",40.7162469,-74.0334588,31927,"$25 Off Annual Membership","Subscriber",1976,1
390,"2018-03-01 08:38:35","2018-03-01 08:45:06",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29676,"Annual Membership","Subscriber",1980,1
274,"2018-03-01 08:38:33","2018-03-01 08:43:08",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,29517,"Annual Membership","Subscriber",1990,1
369,"2018-03-01 08:38:40","2018-03-01 08:44:50",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31675,"FREE Bonus Month with Annual Membership","Subscriber",1975,2
289,"2018-03-01 08:39:07","2018-03-01 08:43:57",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3184,"Paulus Hook",40.7141454,-74.0335519,29513,"Annual Membership","Subscriber",1986,1
233,"2018-03-01 08:40:04","2018-03-01 08:43:58",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3183,"Exchange Place",40.7162469,-74.0334588,31911,"$25 Off Annual Membership","Subscriber",1986,1
120,"2018-03-01 08:40:04","2018-03-01 08:42:05",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,29290,"Annual Membership","Subscriber",1989,1
